date,UPS,dcf,Deviation
2012-02-01,76.78,79.44155398587286,-0.033503297107533414
2012-02-02,76.38,79.76155398587285,-0.04239578865867866
2012-02-03,76.7,79.98155398587285,-0.04102888506582991
2012-02-06,76.92,80.35155398587285,-0.04270675320699058
2012-02-07,77.29,79.98155398587285,-0.03365218418172089
2012-02-08,76.92,79.63155398587286,-0.03405125041706336
2012-02-09,76.57,79.75155398587286,-0.03989331651689754
2012-02-10,76.69,80.22155398587286,-0.04402250779752748
2012-02-13,77.16,80.17155398587286,-0.037563871923993575
2012-02-14,77.11,79.79155398587285,-0.03360699036326109
2012-02-15,76.73,79.82155398587285,-0.03873081682198276
2012-02-16,76.76,79.82155398587285,-0.038354978486320856
2012-02-17,76.76,79.46155398587285,-0.03399825261853229
2012-02-21,76.4,78.96155398587285,-0.032440521450871396
2012-02-22,75.9,79.70155398587285,-0.047697363423386596
2012-02-23,76.64,79.56155398587286,-0.03672067524462408
2012-02-24,76.5,79.83155398587286,-0.04173229530847433
2012-02-27,76.77,79.92155398587286,-0.039433091934497955
2012-02-28,76.86,80.05155398587286,-0.03986873242255973
2012-02-29,76.99,79.95155398587285,-0.03704185645217295
2012-03-01,76.89,79.60155398587285,-0.0340640835523649
2012-03-02,76.54,79.38155398587286,-0.035796149649306996
2012-03-05,76.32,78.67155398587286,-0.02989077839107057
2012-03-06,75.61,79.06155398587286,-0.04365654116145512
2012-03-07,76.0,79.78155398587286,-0.04739885094921159
2012-03-08,76.72,80.22155398587286,-0.04364854346363678
2012-03-09,77.16,80.75155398587286,-0.0444765928158013
2012-03-12,77.69,81.43155398587285,-0.04594722564820464
2012-03-13,78.37,81.30155398587286,-0.036057785394634
2012-03-14,78.24,82.00155398587286,-0.045871740266299144
2012-03-15,78.94,81.47155398587286,-0.031072857482402183
2012-03-16,78.41,84.17155398587286,-0.06845013205815198
2012-03-19,81.11,83.45155398587285,-0.02805884221484045
2012-03-20,80.39,83.57155398587285,-0.03806981962320177
2012-03-21,80.51,83.34155398587285,-0.03397529624121021
2012-03-22,80.28,82.77155398587286,-0.03010157313583972
2012-03-23,79.71,83.63155398587286,-0.04689084202040894
2012-03-26,80.57,83.45155398587285,-0.0345296623998238
2012-03-27,80.39,83.10155398587285,-0.032629401687648496
2012-03-28,80.04,82.91155398587286,-0.03463394241003048
2012-03-29,79.85,83.78155398587286,-0.04692624806811052
2012-03-30,80.72,85.95086419753086,-0.0608587737466999
2012-04-02,80.67,85.80086419753087,-0.05979967970623912
2012-04-03,80.52,85.14086419753086,-0.0542731653135472
2012-04-04,79.86,85.46086419753087,-0.06553718184484125
2012-04-05,80.18,84.47086419753086,-0.050796972876906765
2012-04-09,79.19,83.61086419753086,-0.05287427943677936
2012-04-10,78.33,84.07086419753087,-0.06828601385662303
2012-04-11,78.79,84.70086419753086,-0.06978516988617889
2012-04-12,79.42,84.84086419753086,-0.06389449528601843
2012-04-13,79.56,84.84086419753086,-0.06224434707826265
2012-04-16,79.56,85.58086419753086,-0.07035292590215003
2012-04-17,80.3,85.77086419753087,-0.06378464585516397
2012-04-18,80.49,85.14086419753086,-0.05462552255448849
2012-04-19,79.86,85.55086419753087,-0.066520242091197
2012-04-20,80.27,84.31086419753086,-0.047928155356865676
2012-04-23,79.03,84.74086419753087,-0.06739209296023752
2012-04-24,79.46,84.93086419753087,-0.06441550135186214
2012-04-25,79.65,83.53086419753086,-0.04646024238841251
2012-04-26,78.25,83.72086419753086,-0.0653464850126596
2012-04-27,78.44,83.42086419753086,-0.059707655218444566
2012-04-30,78.14,83.75086419753086,-0.0669947020999967
2012-05-01,78.47,83.70086419753086,-0.062494745396967755
2012-05-02,78.42,83.35086419753087,-0.05915792529571562
2012-05-03,78.07,83.01086419753086,-0.05952069340916266
2012-05-04,77.73,83.08086419753086,-0.06440549516683869
2012-05-07,77.8,82.94086419753087,-0.06198228397147465
2012-05-08,77.66,82.43086419753087,-0.05787715856160802
2012-05-09,77.15,81.89086419753086,-0.05789246754186528
2012-05-10,76.61,81.71086419753087,-0.06242577713044195
2012-05-11,76.43,81.49086419753087,-0.06210345475369494
2012-05-14,76.21,81.36086419753086,-0.06330886782403655
2012-05-15,76.08,81.20086419753086,-0.06306415883793737
2012-05-16,75.92,80.09086419753086,-0.05207665367730474
2012-05-17,74.81,79.31086419753086,-0.05674965520891373
2012-05-18,74.03,79.92086419753086,-0.07370871494796549
2012-05-21,74.64,80.04086419753087,-0.0674763353904102
2012-05-22,74.76,80.28086419753086,-0.06876936680635104
2012-05-23,75.0,80.46086419753087,-0.0678698178548578
2012-05-24,75.18,80.22086419753086,-0.06283732103805995
2012-05-25,74.94,80.79086419753087,-0.07241987390091176
2012-05-29,75.51,79.89086419753086,-0.05483560907163465
2012-05-30,74.61,80.22086419753086,-0.06994270447791506
2012-05-31,74.94,78.53086419753086,-0.045725514856154725
2012-06-01,73.25,78.27086419753087,-0.06414729476935122
2012-06-04,72.99,78.08086419753086,-0.06519989564474937
2012-06-05,72.8,80.26086419753086,-0.09295768581769637
2012-06-06,74.98,80.75086419753086,-0.07146504566705691
2012-06-07,75.47,81.91086419753087,-0.07863259972448233
2012-06-08,76.63,81.11086419753086,-0.05524369937199203
2012-06-11,75.83,81.47086419753086,-0.0692378097752131
2012-06-12,76.19,81.55086419753087,-0.0657364486603832
2012-06-13,76.27,82.65086419753086,-0.07720263132737448
2012-06-14,77.37,82.81086419753086,-0.06570229945376038
2012-06-15,77.53,83.07086419753087,-0.06670045209058462
2012-06-18,77.79,83.44086419753087,-0.0677229826401784
2012-06-19,78.16,83.45086419753086,-0.06340095154685543
2012-06-20,78.17,82.38086419753087,-0.05111459121664663
2012-06-21,77.1,82.99086419753087,-0.07098208043128362
2012-06-22,77.71,81.72086419753086,-0.04908005118296399
2012-06-25,76.44,81.64086419753086,-0.06370417864449995
2012-06-26,76.36,82.07086419753087,-0.06958455053898016
2012-06-27,76.79,82.39086419753086,-0.06797918982986839
2012-06-28,77.11,84.04086419753087,-0.08247016809870567
2012-06-29,78.76,85.60152263374485,-0.07992290818256842
2012-07-02,78.69,86.38152263374485,-0.08904129493475921
2012-07-03,79.47,86.82152263374486,-0.08467396574875952
2012-07-05,79.91,86.28152263374486,-0.07384573706228204
2012-07-06,79.37,86.11152263374485,-0.078288275802744
2012-07-09,79.2,85.49152263374485,-0.07359235676148179
2012-07-10,78.58,85.79152263374486,-0.08405868566445418
2012-07-11,78.88,85.50152263374486,-0.07744333001072834
2012-07-12,78.59,86.35152263374485,-0.08988286942738588
2012-07-13,79.44,86.08152263374485,-0.07715387031433985
2012-07-16,79.17,86.24152263374485,-0.0819967275366481
2012-07-17,79.33,87.12152263374486,-0.0894328106098431
2012-07-18,80.21,86.88152263374485,-0.07678873978612377
2012-07-19,79.97,85.36152263374485,-0.06316104103341635
2012-07-20,78.45,84.86152263374485,-0.07555276448923076
2012-07-23,77.95,81.25152263374486,-0.04063336324941291
2012-07-24,74.34,81.18152263374486,-0.08427438180250435
2012-07-25,74.27,81.78152263374486,-0.0918486522607912
2012-07-26,74.87,82.91152263374485,-0.09698920461595717
2012-07-27,76.0,83.14152263374486,-0.0858959808230203
2012-07-30,76.23,82.52152263374485,-0.07624099062820866
2012-07-31,75.61,82.06152263374486,-0.07861811999929791
2012-08-01,75.15,81.91152263374485,-0.08254666030294644
2012-08-02,75.0,82.67152263374486,-0.09279522608687862
2012-08-03,75.76,82.53152263374486,-0.08204771240917541
2012-08-06,75.62,83.00152263374486,-0.08893237617238414
2012-08-07,76.09,82.69152263374485,-0.07983312464790548
2012-08-08,75.78,82.94152263374485,-0.08634423876408537
2012-08-09,76.03,83.21152263374485,-0.08630442523392212
2012-08-10,76.3,83.06152263374486,-0.08140378865385622
2012-08-13,76.15,83.09152263374486,-0.0835406839797852
2012-08-14,76.18,83.49152263374485,-0.08757203609543152
2012-08-15,76.58,83.28152263374486,-0.08046830103259262
2012-08-16,76.37,83.40152263374486,-0.08430928371204405
2012-08-17,76.49,83.35152263374485,-0.0823203034201917
2012-08-20,76.44,82.81152263374486,-0.07694004929633458
2012-08-21,75.9,83.05152263374485,-0.08610947044622996
2012-08-22,76.14,82.59152263374486,-0.07811361781468018
2012-08-23,75.68,82.63152263374485,-0.08412676436517696
2012-08-24,75.72,82.17152263374486,-0.07851287680892327
2012-08-27,75.26,81.50152263374486,-0.07658166905412656
2012-08-28,74.59,81.21152263374485,-0.08153427517431477
2012-08-29,74.3,80.73152263374486,-0.07966556834215532
2012-08-30,73.82,80.72152263374485,-0.0854979243275541
2012-08-31,73.81,80.61152263374485,-0.08437407471692715
2012-09-04,73.7,78.85152263374485,-0.06533193604482446
2012-09-05,71.94,78.85152263374485,-0.08765236742285853
2012-09-06,71.94,79.51152263374486,-0.09522547654660929
2012-09-07,72.6,79.96152263374485,-0.09206331234415732
2012-09-10,73.05,80.45152263374486,-0.09199978311709844
2012-09-11,73.54,80.55152263374485,-0.08704394907126889
2012-09-12,73.64,81.64152263374486,-0.09800800347196847
2012-09-13,74.73,80.59152263374486,-0.07273125562328742
2012-09-14,73.68,81.14152263374486,-0.09195689693209896
2012-09-17,74.23,80.42152263374486,-0.07698837862026364
2012-09-18,73.51,81.18152263374486,-0.09449838318942816
2012-09-19,74.27,79.52152263374485,-0.06603901006689705
2012-09-20,72.61,78.79152263374486,-0.07845415886273832
2012-09-21,71.88,78.94152263374485,-0.08945257702346743
2012-09-24,72.03,78.98152263374486,-0.08801454317335256
2012-09-25,72.07,78.69152263374485,-0.08414531085595478
2012-09-26,71.78,78.93152263374486,-0.09060413881699825
2012-09-27,72.02,78.48152263374486,-0.08233176952872456
2012-09-28,71.57,80.69177136972193,-0.11304462914721336
2012-10-01,72.01,80.70177136972194,-0.1077023616978865
2012-10-02,72.02,82.07177136972193,-0.12247537980434342
2012-10-03,73.39,81.65177136972194,-0.10118300229290023
2012-10-04,72.97,81.78177136972194,-0.10774737722279659
2012-10-05,73.1,82.44177136972193,-0.1133135692563837
2012-10-08,73.76,81.70177136972194,-0.09720439638674827
2012-10-09,73.02,80.94177136972193,-0.09787000254216394
2012-10-10,72.26,80.98177136972194,-0.10770042717271178
2012-10-11,72.3,80.79177136972194,-0.10510688434916993
2012-10-12,72.11,81.27177136972193,-0.11273005639366662
2012-10-15,72.59,81.79177136972194,-0.11250240966328173
2012-10-16,73.11,81.97177136972194,-0.10810759877021792
2012-10-17,73.29,82.29177136972194,-0.10938847493364334
2012-10-18,73.61,80.98177136972194,-0.09103000891479829
2012-10-19,72.3,80.24177136972193,-0.09897303155396997
2012-10-22,71.56,82.41177136972193,-0.13167744351760002
2012-10-23,73.73,81.80177136972193,-0.09867477481923592
2012-10-24,73.12,81.88177136972193,-0.10700515173468561
2012-10-25,73.2,81.70177136972194,-0.10405859294346498
2012-10-26,73.02,81.93177136972194,-0.10877064197119646
2012-10-31,73.25,82.58177136972193,-0.11300037786720774
2012-11-01,73.9,82.16177136972193,-0.10055493244594937
2012-11-02,73.48,82.13177136972193,-0.10534012873989251
2012-11-05,73.45,82.25177136972194,-0.1070101132552872
2012-11-06,73.57,81.68177136972194,-0.09930944485771576
2012-11-07,73.0,81.27177136972193,-0.10177914459489201
2012-11-08,72.59,80.93177136972194,-0.10307165194264789
2012-11-09,72.25,80.98177136972194,-0.10782391175240014
2012-11-12,72.3,80.54177136972194,-0.10232915454377844
2012-11-13,71.86,78.98177136972194,-0.0901698106564891
2012-11-14,70.3,79.01177136972194,-0.11025915782797369
2012-11-15,70.33,78.70177136972194,-0.10637335378886681
2012-11-16,70.02,80.12177136972194,-0.12608023009260894
2012-11-19,71.44,80.02177136972193,-0.10724295679574325
2012-11-20,71.34,80.08177136972193,-0.10916056451052858
2012-11-21,71.4,80.66177136972193,-0.11482231560809142
2012-11-23,71.98,81.26177136972194,-0.11422063798599791
2012-11-26,72.58,80.84177136972194,-0.10219681273357484
2012-11-27,72.16,81.39177136972194,-0.11342389057717694
2012-11-28,72.71,82.24177136972193,-0.11589939286292106
2012-11-29,73.56,81.79177136972194,-0.10064302596543617
2012-11-30,73.11,80.95177136972194,-0.0968696698915592
2012-12-03,72.27,81.72177136972194,-0.11565793559418414
2012-12-04,73.04,82.18177136972194,-0.11123843180009652
2012-12-05,73.5,81.61177136972194,-0.09939462449569392
2012-12-06,72.93,81.85177136972193,-0.10899912390927446
2012-12-07,73.17,82.36177136972194,-0.11160240020166734
2012-12-10,73.68,82.44177136972193,-0.10627830072243971
2012-12-11,73.76,82.11177136972194,-0.10171222993249884
2012-12-12,73.43,82.03177136972194,-0.10485902262128721
2012-12-13,73.35,81.53177136972194,-0.10035071276226892
2012-12-14,72.85,82.04177136972194,-0.11203770001867897
2012-12-17,73.36,83.73177136972194,-0.12386900694988112
2012-12-18,75.05,84.29177136972194,-0.10964025573962066
2012-12-19,75.61,83.81177136972194,-0.09785942040934992
2012-12-20,75.13,83.52177136972193,-0.10047405882442884
2012-12-21,74.84,83.32177136972193,-0.10179537989040033
2012-12-24,74.64,82.94177136972193,-0.1000915610147255
2012-12-26,74.26,82.59177136972194,-0.10087895236469469
2012-12-27,73.91,81.51177136972194,-0.09325979845587884
2012-12-28,72.83,82.41177136972193,-0.11626702363592534
2012-12-31,73.73,83.87140350877193,-0.12091610590147406
2013-01-02,76.31,83.94140350877193,-0.09091346093557318
2013-01-03,76.38,84.13140350877192,-0.09213448469290941
2013-01-04,76.57,83.91140350877193,-0.0874899382180454
2013-01-07,76.35,83.70140350877193,-0.08782891565254947
2013-01-08,76.14,84.56140350877193,-0.09958921161825729
2013-01-09,77.0,85.76140350877193,-0.10216021602160219
2013-01-10,78.2,85.48140350877193,-0.08518114127623944
2013-01-11,77.92,86.80140350877193,-0.10231866248423493
2013-01-14,79.24,86.89140350877193,-0.08805708274696589
2013-01-15,79.33,87.22140350877193,-0.09047553916027373
2013-01-16,79.66,87.35140350877192,-0.0880512870980894
2013-01-17,79.79,87.81140350877193,-0.09134808451126308
2013-01-18,80.25,88.24140350877192,-0.09056296920727824
2013-01-22,80.68,87.90140350877193,-0.08215344943896463
2013-01-23,80.34,89.70140350877193,-0.10436183986637926
2013-01-24,82.14,90.01140350877193,-0.08744895870893554
2013-01-25,82.45,90.07140350877194,-0.0846151299066823
2013-01-28,82.51,89.77140350877193,-0.08088771284568785
2013-01-29,82.21,88.79140350877194,-0.0741220799389859
2013-01-30,81.23,86.85140350877192,-0.0647243830458556
2013-01-31,79.29,87.53140350877193,-0.09415367717651202
2013-02-01,79.97,87.47140350877193,-0.0857583531058772
2013-02-04,79.91,88.36140350877193,-0.09564587221538345
2013-02-05,80.8,88.47140350877193,-0.08671054379748044
2013-02-06,80.91,89.36140350877193,-0.09457554578294336
2013-02-07,81.8,89.94140350877193,-0.09051897336667536
2013-02-08,82.38,90.25140350877193,-0.08721641107782752
2013-02-11,82.69,89.87140350877193,-0.07990754821216284
2013-02-12,82.31,90.06140350877193,-0.08606798480568811
2013-02-13,82.5,90.25140350877193,-0.08588679186599613
2013-02-14,82.69,91.04140350877194,-0.09173192840735667
2013-02-15,83.48,92.32140350877194,-0.09576764620927658
2013-02-19,84.76,91.37140350877193,-0.07235746913023189
2013-02-20,83.81,90.17140350877193,-0.07054790389453225
2013-02-21,82.61,90.50140350877193,-0.08719647654974816
2013-02-22,82.94,89.50140350877193,-0.0733106214153263
2013-02-25,81.94,89.50140350877193,-0.08448363056151231
2013-02-26,81.94,90.39140350877193,-0.09349786794661041
2013-02-27,82.83,90.21140350877192,-0.08182339728318466
2013-02-28,82.65,90.43140350877194,-0.08604758089392173
2013-03-01,82.87,90.49140350877192,-0.08422240360138877
2013-03-04,82.93,91.63140350877192,-0.09496093233952185
2013-03-05,84.07,91.99140350877192,-0.0861102582049047
2013-03-06,84.43,91.86140350877193,-0.08089799660052321
2013-03-07,84.3,92.00140350877193,-0.08370963066924997
2013-03-08,84.44,92.24140350877192,-0.08457594108517696
2013-03-11,84.68,92.09140350877193,-0.08047877680641469
2013-03-12,84.53,92.74140350877192,-0.08854085875458262
2013-03-13,85.18,93.19140350877193,-0.0859671944743039
2013-03-14,85.63,93.03140350877193,-0.07955811940506796
2013-03-15,85.47,92.99140350877192,-0.08088278297748708
2013-03-18,85.43,92.64140350877193,-0.07784212280515701
2013-03-19,85.08,91.59140350877193,-0.0710918629841536
2013-03-20,84.03,90.56140350877193,-0.07212127082526154
2013-03-21,83.0,92.32140350877194,-0.10096687392632919
2013-03-22,84.76,92.17140350877193,-0.08040892540023636
2013-03-25,84.61,92.60140350877192,-0.08629894586872988
2013-03-26,85.04,92.99140350877192,-0.0855068663204106
2013-03-27,85.43,93.46140350877192,-0.08593283652131456
2013-03-28,85.9,91.195,-0.05806239377158817
2013-04-01,84.47,90.645,-0.06812289701583096
2013-04-02,83.92,90.055,-0.06812503470101605
2013-04-03,83.33,90.395,-0.07815697770894403
2013-04-04,83.67,90.265,-0.07306264886722424
2013-04-05,83.54,89.955,-0.07131343449502525
2013-04-08,83.23,90.275,-0.07803932428690119
2013-04-09,83.55,91.285,-0.08473462233663798
2013-04-10,84.56,91.045,-0.07122851337250813
2013-04-11,84.32,90.865,-0.07202993451824136
2013-04-12,84.14,89.135,-0.05603859314522919
2013-04-15,82.41,89.945,-0.0837734170882205
2013-04-16,83.22,89.245,-0.06751078491792262
2013-04-17,82.52,89.095,-0.07379763174139964
2013-04-18,82.37,89.715,-0.08187036727414587
2013-04-19,82.99,89.985,-0.07773517808523644
2013-04-22,83.26,90.465,-0.07964406123915324
2013-04-23,83.74,90.225,-0.0718758658908285
2013-04-24,83.5,92.145,-0.09381952357697099
2013-04-25,85.42,92.435,-0.0758911667658354
2013-04-26,85.71,92.995,-0.07833754502930279
2013-04-29,86.27,92.565,-0.06800626586722847
2013-04-30,85.84,91.545,-0.062319078049046905
2013-05-01,84.82,92.055,-0.07859431861387234
2013-05-02,85.33,92.815,-0.08064429240963211
2013-05-03,86.09,93.765,-0.08185357009545136
2013-05-06,87.04,95.385,-0.0874875504534256
2013-05-07,88.66,95.755,-0.07409534750143598
2013-05-08,89.03,94.955,-0.06239797798957403
2013-05-09,88.23,95.065,-0.0718981749329406
2013-05-10,88.34,94.765,-0.06779929298791743
2013-05-13,88.04,95.125,-0.07448094612352163
2013-05-14,88.4,95.325,-0.07264621033307106
2013-05-15,88.6,94.575,-0.06317737245572308
2013-05-16,87.85,95.425,-0.07938171338747713
2013-05-17,88.7,95.275,-0.06901075833114667
2013-05-20,88.55,95.505,-0.07282341238678602
2013-05-21,88.78,94.865,-0.06414378327096393
2013-05-22,88.14,94.035,-0.06268942415058221
2013-05-23,87.31,93.555,-0.06675217786328902
2013-05-24,86.83,93.475,-0.07108852634394214
2013-05-28,86.75,93.065,-0.0678557997098802
2013-05-29,86.34,93.085,-0.07246065424074766
2013-05-30,86.36,92.625,-0.06763832658569502
2013-05-31,85.9,92.975,-0.07609572465716574
2013-06-03,86.25,92.685,-0.06942871014727303
2013-06-04,85.96,91.685,-0.06244205704313688
2013-06-05,84.96,91.485,-0.0713231677324152
2013-06-06,84.76,93.095,-0.08953219829206716
2013-06-07,86.37,93.075,-0.0720386784850926
2013-06-10,86.35,92.375,-0.06522327469553457
2013-06-11,85.65,92.235,-0.07139372255651322
2013-06-12,85.51,93.045,-0.08098232038261055
2013-06-13,86.32,92.635,-0.06817077778377512
2013-06-14,85.91,93.265,-0.07886130917278722
2013-06-17,86.54,94.155,-0.08087727683075774
2013-06-18,87.43,93.095,-0.06085181803534012
2013-06-19,86.37,91.615,-0.057250450253779284
2013-06-20,84.89,92.135,-0.07863461225375812
2013-06-21,85.41,91.995,-0.0715799771726725
2013-06-24,85.27,92.445,-0.07761371626372437
2013-06-25,85.72,93.145,-0.07971442374791993
2013-06-26,86.42,93.815,-0.07882534775888717
2013-06-27,87.09,93.205,-0.06560806823668253
2013-06-28,86.48,92.07928870292886,-0.06080942611311413
2013-07-01,87.05,91.63928870292887,-0.0500799249741688
2013-07-02,86.61,91.18928870292888,-0.05021739689018756
2013-07-03,86.16,92.56928870292887,-0.06923774388606796
2013-07-05,87.54,93.37928870292887,-0.06253301758921748
2013-07-08,88.35,94.75928870292887,-0.06763757717749497
2013-07-09,89.73,95.26928870292888,-0.05814348756398946
2013-07-10,90.24,96.47928870292887,-0.06466972120970316
2013-07-11,91.45,91.14928870292887,0.0032991074461503622
2013-07-12,86.12,90.50928870292887,-0.048495450199984025
2013-07-15,85.48,91.00928870292887,-0.06075521281105145
2013-07-16,85.98,91.67928870292887,-0.06216549870272714
2013-07-17,86.65,92.87928870292887,-0.0670686521174062
2013-07-18,87.85,93.10928870292886,-0.056485113098747486
2013-07-19,88.08,92.63928870292887,-0.04921549773065914
2013-07-22,87.61,92.53928870292887,-0.05326698283529019
2013-07-23,87.51,92.00928870292887,-0.048900374802980595
2013-07-24,86.98,91.85928870292886,-0.05311698764300676
2013-07-25,86.83,92.01928870292888,-0.05639348854001425
2013-07-26,86.99,91.83928870292887,-0.05280189743863106
2013-07-29,86.81,91.43928870292888,-0.05062691069228098
2013-07-30,86.41,91.82928870292886,-0.05901481737989356
2013-07-31,86.8,93.06928870292887,-0.06736151946900593
2013-08-01,88.04,92.94928870292887,-0.052816850687467
2013-08-02,87.92,92.88928870292887,-0.053496896922327064
2013-08-05,87.86,92.97928870292887,-0.05505837670241942
2013-08-06,87.95,92.90928870292888,-0.05337774911597759
2013-08-07,87.88,93.14928870292887,-0.056568211913390565
2013-08-08,88.12,92.83928870292887,-0.05083288302681688
2013-08-09,87.81,92.79928870292888,-0.05376429897971191
2013-08-12,87.77,92.73928870292887,-0.05358342480765588
2013-08-13,87.71,92.47928870292887,-0.05157142501657053
2013-08-14,87.45,90.98928870292887,-0.03889786098322301
2013-08-15,85.96,91.07928870292886,-0.05620694645108981
2013-08-16,86.05,91.10928870292886,-0.05552988915790125
2013-08-19,86.08,91.32928870292886,-0.05747650920619207
2013-08-20,86.3,91.11928870292887,-0.05288988502358627
2013-08-21,86.09,91.98928870292887,-0.06413016978509412
2013-08-22,86.96,92.19928870292887,-0.05682569547591787
2013-08-23,87.17,92.22928870292887,-0.054855553740904006
2013-08-26,87.2,90.86928870292887,-0.040379855012671606
2013-08-27,85.84,90.66928870292887,-0.05326267330442691
2013-08-28,85.64,90.73928870292887,-0.05619714211804572
2013-08-29,85.71,90.60928870292886,-0.054070490708647445
2013-08-30,85.58,90.98928870292887,-0.059449730622575525
2013-09-03,85.96,91.57928870292886,-0.061359820353673045
2013-09-04,86.55,91.83928870292887,-0.05759287531111057
2013-09-05,86.81,91.78928870292887,-0.05424694725594914
2013-09-06,86.76,92.15928870292888,-0.05858648410724199
2013-09-09,87.13,93.09928870292887,-0.06411744693320187
2013-09-10,88.07,93.77928870292887,-0.060880059786064034
2013-09-11,88.75,93.61928870292887,-0.052011596866325394
2013-09-12,88.59,93.68928870292888,-0.05442765948514949
2013-09-13,88.66,94.61928870292887,-0.06298175334670852
2013-09-16,89.59,94.91928870292887,-0.056145476601790256
2013-09-17,89.89,95.99928870292887,-0.06363889551134216
2013-09-18,90.97,96.72928870292887,-0.05954027761556857
2013-09-19,91.7,96.57928870292886,-0.05052106687115088
2013-09-20,91.55,96.31928870292887,-0.04951540617828354
2013-09-23,91.29,96.28928870292887,-0.05191946861662511
2013-09-24,91.26,96.02928870292887,-0.04966493834691288
2013-09-25,91.0,96.82928870292886,-0.06020170943125536
2013-09-26,91.8,96.27928870292887,-0.046523907304194756
2013-09-27,91.25,96.39928870292887,-0.05341625205137457
2013-09-30,91.37,97.24327731092437,-0.06039777219915399
2013-10-01,91.8,96.72327731092437,-0.05090064612986722
2013-10-02,91.28,95.54327731092437,-0.04462142634118016
2013-10-03,90.1,96.44327731092437,-0.06577210447208492
2013-10-04,91.0,95.47327731092437,-0.04685371066038102
2013-10-07,90.03,94.37327731092437,-0.046022321516025144
2013-10-08,88.93,94.14327731092438,-0.05537599135949589
2013-10-09,88.7,95.72327731092437,-0.07337063155612245
2013-10-10,90.28,96.21327731092437,-0.06166796804717811
2013-10-11,90.77,95.80327731092437,-0.05253763182431792
2013-10-14,90.36,95.72327731092437,-0.05602897708468124
2013-10-15,90.28,96.77327731092437,-0.06709783414756143
2013-10-16,91.33,97.36327731092437,-0.061966662149810614
2013-10-17,91.92,98.44327731092437,-0.06626432488956235
2013-10-18,93.0,99.22327731092437,-0.06271993305989298
2013-10-21,93.78,99.21327731092437,-0.05476361086124615
2013-10-22,93.77,99.39327731092438,-0.056576032736434634
2013-10-23,93.95,99.93327731092437,-0.05987272179925085
2013-10-24,94.49,101.05327731092437,-0.06494868336363058
2013-10-25,95.61,103.21327731092437,-0.07366569020010783
2013-10-28,97.77,103.75327731092437,-0.05766832109788578
2013-10-29,98.31,103.72327731092437,-0.052189609230118617
2013-10-30,98.28,103.68327731092437,-0.05211329590519287
2013-10-31,98.24,103.66327731092437,-0.05231628259887988
2013-11-01,98.22,105.32327731092437,-0.06744261565232934
2013-11-04,99.88,105.74327731092437,-0.0554482276323266
2013-11-05,100.3,104.54327731092437,-0.04058871521986396
2013-11-06,99.1,104.03327731092438,-0.04742018552563998
2013-11-07,98.59,105.06327731092436,-0.06161312950258857
2013-11-08,99.62,104.72327731092437,-0.0487310695574652
2013-11-11,99.28,105.26327731092437,-0.05684106997021465
2013-11-12,99.82,106.48327731092436,-0.06257580982850508
2013-11-13,101.04,106.41327731092437,-0.05049442557082817
2013-11-14,100.97,106.38327731092437,-0.0508846639035484
2013-11-15,100.94,106.72327731092437,-0.054189465097436496
2013-11-18,101.28,106.16327731092437,-0.0459978010722345
2013-11-19,100.72,105.57327731092437,-0.045970698594786974
2013-11-20,100.13,106.57327731092437,-0.06045865786904814
2013-11-21,101.13,107.42327731092438,-0.05858392583489336
2013-11-22,101.98,106.66327731092437,-0.04390711994787644
2013-11-25,101.22,107.73327731092436,-0.06045743222056332
2013-11-26,102.29,107.98327731092436,-0.052723694378447816
2013-11-27,102.54,107.82327731092437,-0.04899941313867928
2013-11-29,102.38,107.77327731092437,-0.05004280695078844
2013-12-02,102.33,107.34327731092436,-0.046703225730691966
2013-12-03,101.9,107.16327731092437,-0.049114560911136085
2013-12-04,101.72,107.07327731092437,-0.04999638981236443
2013-12-05,101.63,107.87327731092437,-0.05787603256856011
2013-12-06,102.43,107.78327731092438,-0.04966704895678453
2013-12-09,102.34,107.17327731092438,-0.04509778400171871
2013-12-10,101.73,106.31327731092436,-0.04311105279465788
2013-12-11,100.87,106.39327731092438,-0.05191378111967648
2013-12-12,100.95,106.82327731092437,-0.05498124995575038
2013-12-13,101.38,107.57327731092437,-0.05757263760797804
2013-12-16,102.13,107.42327731092438,-0.04927495644732194
2013-12-17,101.98,108.42327731092438,-0.0594270665001857
2013-12-18,102.98,108.62327731092437,-0.05195274392956295
2013-12-19,103.18,108.77327731092437,-0.05142142858246501
2013-12-20,103.33,109.40327731092437,-0.05551275482967566
2013-12-23,103.96,109.90327731092437,-0.054077343791217536
2013-12-24,104.46,110.11327731092437,-0.051340559912328776
2013-12-26,104.67,110.16327731092437,-0.04986486826658365
2013-12-27,104.72,110.36327731092437,-0.051133651051569196
2013-12-30,104.92,110.52327731092437,-0.0506977122580361
2013-12-31,105.08,108.24088607594936,-0.029202330011706135
2014-01-02,103.32,108.01088607594937,-0.04342975274409766
2014-01-03,103.09,106.67088607594937,-0.03356947905541707
2014-01-06,101.75,107.00088607594937,-0.049073295264324135
2014-01-07,102.08,106.92088607594937,-0.04527540178175038
2014-01-08,102.0,107.04088607594937,-0.04709308994670203
2014-01-09,102.12,107.44088607594936,-0.04952384767366913
2014-01-10,102.52,105.15088607594937,-0.02502010372075336
2014-01-13,100.23,105.85088607594936,-0.05310192747858811
2014-01-14,100.93,105.97088607594937,-0.04756859419233839
